year	category	value	product	domestic_global	on_prem_cloud	biz_type	ww010	upload_year
2026	marketshare	vf219 / TAM	Knox (All)	Global	On-prem	Solution	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2027	tam	0.0000	Knox (All)	Global	On-prem	Solution	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2027	ext_sam	0.0000	Knox (All)	Global	On-prem	Solution	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2027	rnd	0.0000	Knox (All)	Global	On-prem	Solution	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2027	tam_grw	0.0000	Knox (All)	Global	On-prem	Solution	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2027	sam_grw	0.0000	Knox (All)	Global	On-prem	Solution	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2027	sales_rto	vf599 / vf219 * 100	Knox (All)	Global	On-prem	Solution	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2027	sales_marketing	l_sap.orderlist > vf599	Knox (All)	Global	On-prem	Solution	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2027	rnd_rto	rnd / vf219 * 100	Knox (All)	Global	On-prem	Solution	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2027	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Knox (All)	Global	On-prem	Solution	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2027	revenue	l_sap.orderlist > vf219	Knox (All)	Global	On-prem	Solution	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2027	marketshare	vf219 / TAM	Knox (All)	Global	On-prem	Solution	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2028	tam	0.0000	Knox (All)	Global	On-prem	Solution	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2028	ext_sam	0.0000	Knox (All)	Global	On-prem	Solution	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2028	rnd	0.0000	Knox (All)	Global	On-prem	Solution	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2028	tam_grw	0.0000	Knox (All)	Global	On-prem	Solution	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2028	sam_grw	0.0000	Knox (All)	Global	On-prem	Solution	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2028	sales_rto	vf599 / vf219 * 100	Knox (All)	Global	On-prem	Solution	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2028	sales_marketing	l_sap.orderlist > vf599	Knox (All)	Global	On-prem	Solution	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2028	rnd_rto	rnd / vf219 * 100	Knox (All)	Global	On-prem	Solution	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2028	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Knox (All)	Global	On-prem	Solution	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2028	revenue	l_sap.orderlist > vf219	Knox (All)	Global	On-prem	Solution	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2028	marketshare	vf219 / TAM	Knox (All)	Global	On-prem	Solution	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2025	tam	0.0000	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2025	ext_sam	0.0000	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2025	rnd	0.0000	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2025	tam_grw	0.0000	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2025	sam_grw	0.0000	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2025	sales_rto	vf599 / vf219 * 100	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2025	sales_marketing	l_sap.orderlist > vf599	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2025	rnd_rto	rnd / vf219 * 100	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2025	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2025	revenue	l_sap.orderlist > vf219	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2025	marketshare	vf219 / TAM	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2026	tam	0.0000	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2026	ext_sam	0.0000	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2026	rnd	0.0000	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2026	tam_grw	0.0000	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2026	sam_grw	0.0000	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2026	sales_rto	vf599 / vf219 * 100	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2026	sales_marketing	l_sap.orderlist > vf599	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2026	rnd_rto	rnd / vf219 * 100	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2026	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2026	revenue	l_sap.orderlist > vf219	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2026	marketshare	vf219 / TAM	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2027	tam	0.0000	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2027	ext_sam	0.0000	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2027	rnd	0.0000	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2027	tam_grw	0.0000	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2027	sam_grw	0.0000	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2027	sales_rto	vf599 / vf219 * 100	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2027	sales_marketing	l_sap.orderlist > vf599	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2027	rnd_rto	rnd / vf219 * 100	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2027	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2027	revenue	l_sap.orderlist > vf219	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2027	marketshare	vf219 / TAM	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2028	tam	0.0000	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2028	ext_sam	0.0000	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2028	rnd	0.0000	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2028	tam_grw	0.0000	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2028	sam_grw	0.0000	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2028	sales_rto	vf599 / vf219 * 100	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2028	sales_marketing	l_sap.orderlist > vf599	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2028	rnd_rto	rnd / vf219 * 100	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2028	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2028	revenue	l_sap.orderlist > vf219	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2028	marketshare	vf219 / TAM	Knox (All)	Global	Cloud	MSP	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2025	tam	0.0000	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2025	ext_sam	0.0000	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2025	rnd	0.0000	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2025	tam_grw	0.0000	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2025	sam_grw	0.0000	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2025	sales_rto	vf599 / vf219 * 100	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2025	sales_marketing	l_sap.orderlist > vf599	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2025	rnd_rto	rnd / vf219 * 100	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2025	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2025	revenue	l_sap.orderlist > vf219	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2025	marketshare	vf219 / TAM	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2026	tam	0.0000	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2026	ext_sam	0.0000	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2026	rnd	0.0000	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2026	tam_grw	0.0000	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2026	sam_grw	0.0000	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2026	sales_rto	vf599 / vf219 * 100	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2026	sales_marketing	l_sap.orderlist > vf599	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2026	rnd_rto	rnd / vf219 * 100	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2026	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2026	revenue	l_sap.orderlist > vf219	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2026	marketshare	vf219 / TAM	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2027	tam	0.0000	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2027	ext_sam	0.0000	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2027	rnd	0.0000	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2027	tam_grw	0.0000	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2027	sam_grw	0.0000	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2027	sales_rto	vf599 / vf219 * 100	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2027	sales_marketing	l_sap.orderlist > vf599	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2027	rnd_rto	rnd / vf219 * 100	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2027	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2027	revenue	l_sap.orderlist > vf219	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2027	marketshare	vf219 / TAM	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2028	tam	0.0000	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2028	ext_sam	0.0000	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2028	rnd	0.0000	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2028	tam_grw	0.0000	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2028	sam_grw	0.0000	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2028	sales_rto	vf599 / vf219 * 100	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2028	sales_marketing	l_sap.orderlist > vf599	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2028	rnd_rto	rnd / vf219 * 100	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2028	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2028	revenue	l_sap.orderlist > vf219	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2028	marketshare	vf219 / TAM	Knox (All)	Global	Cloud	SaaS	30000126 , 30000021 , 30000020 , 30000019 , 30000125 , 30000018 , 30000017	2025
2025	tam	3375.0000	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2025	ext_sam	0.0000	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2025	rnd	0.0000	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2025	tam_grw	0.0000	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2025	sam_grw	0.0000	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2025	sales_rto	vf599 / vf219 * 100	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2025	sales_marketing	l_sap.orderlist > vf599	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2025	rnd_rto	rnd / vf219 * 100	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2025	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2025	revenue	l_sap.orderlist > vf219	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2025	marketshare	vf219 / TAM	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2026	tam	3342.0000	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2026	ext_sam	0.0000	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2026	rnd	0.0000	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2026	tam_grw	-0.0098	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2026	sam_grw	0.0000	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2026	sales_rto	vf599 / vf219 * 100	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2026	sales_marketing	l_sap.orderlist > vf599	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2026	rnd_rto	rnd / vf219 * 100	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2026	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2026	revenue	l_sap.orderlist > vf219	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2026	marketshare	vf219 / TAM	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2027	tam	3255.0000	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2027	ext_sam	0.0000	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2027	rnd	0.0000	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2027	tam_grw	-0.0260	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2027	sam_grw	0.0000	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2027	sales_rto	vf599 / vf219 * 100	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2027	sales_marketing	l_sap.orderlist > vf599	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2027	rnd_rto	rnd / vf219 * 100	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2027	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2027	revenue	l_sap.orderlist > vf219	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2027	marketshare	vf219 / TAM	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2028	tam	3121.0000	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2028	ext_sam	0.0000	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2028	rnd	0.0000	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2028	tam_grw	-0.0412	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2028	sam_grw	0.0000	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2028	sales_rto	vf599 / vf219 * 100	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2028	sales_marketing	l_sap.orderlist > vf599	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2028	rnd_rto	rnd / vf219 * 100	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2028	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2028	revenue	l_sap.orderlist > vf219	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2028	marketshare	vf219 / TAM	Nexprime HCM	Domestic	On-prem	SI/SM	32000088 , 32000087	2025
2025	tam	490.0000	Nexprime HCM	Domestic	On-prem	Solution	32000088 , 32000087	2025
2025	ext_sam	0.0000	Nexprime HCM	Domestic	On-prem	Solution	32000088 , 32000087	2025
2025	rnd	0.0000	Nexprime HCM	Domestic	On-prem	Solution	32000088 , 32000087	2025
2025	tam_grw	0.0000	Nexprime HCM	Domestic	On-prem	Solution	32000088 , 32000087	2025
2025	sam_grw	0.0000	Nexprime HCM	Domestic	On-prem	Solution	32000088 , 32000087	2025
2025	sales_rto	vf599 / vf219 * 100	Nexprime HCM	Domestic	On-prem	Solution	32000088 , 32000087	2025
2025	sales_marketing	l_sap.orderlist > vf599	Nexprime HCM	Domestic	On-prem	Solution	32000088 , 32000087	2025
2025	rnd_rto	rnd / vf219 * 100	Nexprime HCM	Domestic	On-prem	Solution	32000088 , 32000087	2025
2025	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Nexprime HCM	Domestic	On-prem	Solution	32000088 , 32000087	2025
2025	revenue	l_sap.orderlist > vf219	Nexprime HCM	Domestic	On-prem	Solution	32000088 , 32000087	2025
2025	marketshare	vf219 / TAM	Nexprime HCM	Domestic	On-prem	Solution	32000088 , 32000087	2025
2026	tam	511.0000	Nexprime HCM	Domestic	On-prem	Solution	32000088 , 32000087	2025
2026	ext_sam	0.0000	Nexprime HCM	Domestic	On-prem	Solution	32000088 , 32000087	2025
2026	rnd	0.0000	Nexprime HCM	Domestic	On-prem	Solution	32000088 , 32000087	2025
2026	tam_grw	0.0429	Nexprime HCM	Domestic	On-prem	Solution	32000088 , 32000087	2025
2026	sam_grw	0.0000	Nexprime HCM	Domestic	On-prem	Solution	32000088 , 32000087	2025
2026	sales_rto	vf599 / vf219 * 100	Nexprime HCM	Domestic	On-prem	Solution	32000088 , 32000087	2025
